CIMS_REQUEST_ID, REV, YEAR, DOY, UTC_START, UTC_END, UPLINK_DSN_COMPLEX_INITIAL, UPLINK_DSN_ANTENNA_ID, UPLINK_DSN_APERTURE_M, UPLINK_BAND, DOWNLINK_DSN_COMPLEX_INITIAL, DOWNLINK_DSN_ANTENNA_ID, DOWNLINK_DSN_APERTURE_M, DOWNLINK_BAND, RSR_FILENAME, POLARIZATION, USO_HZ, SAMPLING_RATE_KHZ, OCCULTATION_PROFILE, SPM_START, SPM_END, RHO_START_KM, RHO_END_KM, RHO_MIN_KM, RHO_MAX_KM, RHO_MAX_ELEV_DEG, ELEV_MIN_RHO_DEG, ELEV_MAX_DEG, ELEV_MAX_RHO_DEG, B_DEG, ATMOSPHERE_DETECTION_SPM_START, ATMOSPHERE_DETECTION_SPM_END, ATMOSPHERE_DETECTION_RHO_KM_START, ATMOSPHERE_DETECTION_RHO_KM_END, KERNELS
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 18:24:39,2008 APR 01 20:50:01,N/A,N/A,N/A,N/A,M,DSS-55,34,Ka,s39-rev63-rsr-data/S39SROI2008092_1700NNNK55RD.2B1,RD,32023443730.493896,1,chord: egress,66278.9999999,75000.999,69992.5944204,676864.810981,69992.5944204,676864.810981,676864.810981,36.0762011223,58.5788594428,58.5788594428,-9.60003758227,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 17:00:00,2008 APR 01 18:24:38,N/A,N/A,N/A,N/A,M,DSS-55,34,Ka,s39-rev63-rsr-data/S39SROI2008092_1700NNNK55RD.2B2,RD,32023443730.493896,16,chord: ingress,61200.0,66277.9999999,405262.95529,69992.6045682,69992.6045682,405262.95529,69992.6045682,36.0731311341,36.0731311341,20.0783027106,-9.60003758227,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 18:24:39,2008 APR 01 20:50:01,N/A,N/A,N/A,N/A,M,DSS-55,34,Ka,s39-rev63-rsr-data/S39SROI2008092_1700NNNK55RD.2B2,RD,32023443730.493896,16,chord: egress,66278.9999999,75000.9999375,69992.5944204,676864.810981,69992.5944204,676864.810981,676864.810981,36.0762011223,58.5788594428,58.5788594428,-9.60003758227,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 17:00:00,2008 APR 01 18:24:38,N/A,N/A,N/A,N/A,M,DSS-63,70,S,s39-rev63-rsr-data/S39SROI2008092_1700NNNS63RD.1B1,RD,2298333282.0928636,1,chord: ingress,61200.0,66277.9999999,405262.956589,69992.6043718,69992.6043718,405262.956589,69992.6043718,36.0746557724,36.0746557724,20.0817487822,-9.60003756137,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 18:24:39,2008 APR 01 20:50:02,N/A,N/A,N/A,N/A,M,DSS-63,70,S,s39-rev63-rsr-data/S39SROI2008092_1700NNNS63RD.1B1,RD,2298333282.0928636,1,chord: egress,66278.9999999,75001.999,69992.5942234,676937.544885,69992.5942234,676937.544885,676937.544885,36.0777253185,58.5765285416,58.5765285416,-9.60003756137,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 17:00:00,2008 APR 01 18:24:38,N/A,N/A,N/A,N/A,M,DSS-63,70,S,s39-rev63-rsr-data/S39SROI2008092_1700NNNS63RD.1B2,RD,2298333282.0928636,16,chord: ingress,61200.0,66277.9999999,405262.956589,69992.6043718,69992.6043718,405262.956589,69992.6043718,36.0746557724,36.0746557724,20.0817487822,-9.60003756137,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 18:24:39,2008 APR 01 20:50:02,N/A,N/A,N/A,N/A,M,DSS-63,70,S,s39-rev63-rsr-data/S39SROI2008092_1700NNNS63RD.1B2,RD,2298333282.0928636,16,chord: egress,66278.9999999,75001.9999375,69992.5942234,676937.544885,69992.5942234,676937.544885,676937.544885,36.0777253185,58.5765285416,58.5765285416,-9.60003756137,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 17:00:00,2008 APR 01 18:24:38,N/A,N/A,N/A,N/A,M,DSS-55,34,X,s39-rev63-rsr-data/S39SROI2008092_1700NNNX55RD.2A1,RD,8427222034.3405,1,chord: ingress,61200.0,66277.9999999,405262.95529,69992.6045682,69992.6045682,405262.95529,69992.6045682,36.0731311341,36.0731311341,20.0783027106,-9.60003758227,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 18:24:39,2008 APR 01 20:50:01,N/A,N/A,N/A,N/A,M,DSS-55,34,X,s39-rev63-rsr-data/S39SROI2008092_1700NNNX55RD.2A1,RD,8427222034.3405,1,chord: egress,66278.9999999,75000.999,69992.5944204,676864.810981,69992.5944204,676864.810981,676864.810981,36.0762011223,58.5788594428,58.5788594428,-9.60003758227,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 17:00:00,2008 APR 01 18:24:38,N/A,N/A,N/A,N/A,M,DSS-55,34,X,s39-rev63-rsr-data/S39SROI2008092_1700NNNX55RD.2A2,RD,8427222034.3405,16,chord: ingress,61200.0,66277.9999999,405262.95529,69992.6045682,69992.6045682,405262.95529,69992.6045682,36.0731311341,36.0731311341,20.0783027106,-9.60003758227,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 18:24:39,2008 APR 01 20:50:01,N/A,N/A,N/A,N/A,M,DSS-55,34,X,s39-rev63-rsr-data/S39SROI2008092_1700NNNX55RD.2A2,RD,8427222034.3405,16,chord: egress,66278.9999999,75000.9999375,69992.5944204,676864.810981,69992.5944204,676864.810981,676864.810981,36.0762011223,58.5788594428,58.5788594428,-9.60003758227,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 17:00:00,2008 APR 01 18:24:38,N/A,N/A,N/A,N/A,M,DSS-63,70,X,s39-rev63-rsr-data/S39SROI2008092_1700NNNX63RD.1A1,RD,8427222034.3405,1,chord: ingress,61200.0,66277.9999999,405262.956589,69992.6043718,69992.6043718,405262.956589,69992.6043718,36.0746557724,36.0746557724,20.0817487822,-9.60003756137,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 18:24:39,2008 APR 01 20:50:02,N/A,N/A,N/A,N/A,M,DSS-63,70,X,s39-rev63-rsr-data/S39SROI2008092_1700NNNX63RD.1A1,RD,8427222034.3405,1,chord: egress,66278.9999999,75001.999,69992.5942234,676937.544885,69992.5942234,676937.544885,676937.544885,36.0777253185,58.5765285416,58.5765285416,-9.60003756137,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 17:00:00,2008 APR 01 18:24:38,N/A,N/A,N/A,N/A,M,DSS-63,70,X,s39-rev63-rsr-data/S39SROI2008092_1700NNNX63RD.1A2,RD,8427222034.3405,16,chord: ingress,61200.0,66277.9999999,405262.956589,69992.6043718,69992.6043718,405262.956589,69992.6043718,36.0746557724,36.0746557724,20.0817487822,-9.60003756137,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_063RI_OCC002_PRIME,063,2008,92,2008 APR 01 18:24:39,2008 APR 01 20:50:02,N/A,N/A,N/A,N/A,M,DSS-63,70,X,s39-rev63-rsr-data/S39SROI2008092_1700NNNX63RD.1A2,RD,8427222034.3405,16,chord: egress,66278.9999999,75001.9999375,69992.5942234,676937.544885,69992.5942234,676937.544885,676937.544885,36.0777253185,58.5765285416,58.5765285416,-9.60003756137,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,G,DSS-25,34,Ka,cors_0225/sroc7_102/rsr/s39sroi2008102_0730nnnk25rd.1b2,RD,32023443730.493896,16,chord: ingress,27000.0,30010.0000001,242906.152395,69114.1317322,69114.1317322,242906.152395,242906.152395,36.922518398,46.7826114656,46.7826114656,-9.78421297249,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,G,DSS-25,34,Ka,cors_0225/sroc7_102/rsr/s39sroi2008102_0730nnnk25rd.1b2,RD,32023443730.493896,16,chord: egress,30011.0000001,39600.9999375,69114.0514157,724592.862147,69114.0514157,724592.862147,69114.0514157,36.9191709,36.9191709,4.39011090732,-9.78421297249,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,cors_0225/sroc7_102/rsr/s39sroi2008102_0730nnnk34rd.1b2,RD,32023443730.493896,16,chord: ingress,27000.0,30010.0000001,242894.794428,69116.5462017,69116.5462017,242894.794428,69116.5462017,28.6625805819,28.6625805819,20.5876095715,-9.78446806078,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,cors_0225/sroc7_102/rsr/s39sroi2008102_0730nnnk34rd.1b2,RD,32023443730.493896,16,chord: egress,30011.0000001,39600.9999375,69116.4737052,724576.566616,69116.4737052,724576.566616,724576.566616,28.6650630864,42.3387715825,42.3387715825,-9.78446806078,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,G,DSS-14,70,S,cors_0225/sroc7_102/rsr/s39sroi2008102_0730nnns14lw.1n2,LW,2298333282.0928636,16,chord: ingress,27000.0,30010.0000001,242906.172496,69114.1317039,69114.1317039,242906.172496,242906.172496,36.9162289484,46.7611993041,46.7611993041,-9.78421256621,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,G,DSS-14,70,S,cors_0225/sroc7_102/rsr/s39sroi2008102_0730nnns14lw.1n2,LW,2298333282.0928636,16,chord: egress,30011.0000001,39600.9999375,69114.0513747,724592.880655,69114.0513747,724592.880655,69114.0513747,36.9128859696,36.9128859696,4.41993832224,-9.78421256621,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,G,DSS-14,70,S,cors_0226/sroc7_102/rsr/s39sroi2008102_0730nnns14rd.2b2,RD,2298333282.0928636,16,chord: ingress,27000.0,30010.0000001,242906.172496,69114.1317039,69114.1317039,242906.172496,242906.172496,36.9162289484,46.7611993041,46.7611993041,-9.78421256621,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,G,DSS-14,70,S,cors_0226/sroc7_102/rsr/s39sroi2008102_0730nnns14rd.2b2,RD,2298333282.0928636,16,chord: egress,30011.0000001,39600.9999375,69114.0513747,724592.880655,69114.0513747,724592.880655,69114.0513747,36.9128859696,36.9128859696,4.41993832224,-9.78421256621,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,C,DSS-43,70,S,cors_0226/sroc7_102/rsr/s39sroi2008102_0730nnns43rv.1n2,RV,2298333282.0928636,16,chord: ingress,27000.0,30010.0000001,242894.793798,69116.5462165,69116.5462165,242894.793798,69116.5462165,28.6594643044,28.6594643044,20.5849798824,-9.78446807579,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,C,DSS-43,70,S,cors_0226/sroc7_102/rsr/s39sroi2008102_0730nnns43rv.1n2,RV,2298333282.0928636,16,chord: egress,30011.0000001,39600.9999375,69116.47372,724576.565911,69116.47372,724576.565911,724576.565911,28.6619466497,42.334825979,42.334825979,-9.78446807579,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,G,DSS-14,70,X,cors_0226/sroc7_102/rsr/s39sroi2008102_0730nnnx14lw.1n2,LW,8427222034.3405,16,chord: ingress,27000.0,30010.0000001,242906.172496,69114.1317039,69114.1317039,242906.172496,242906.172496,36.9162289484,46.7611993041,46.7611993041,-9.78421256621,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,G,DSS-14,70,X,cors_0226/sroc7_102/rsr/s39sroi2008102_0730nnnx14lw.1n2,LW,8427222034.3405,16,chord: egress,30011.0000001,39600.9999375,69114.0513747,724592.880655,69114.0513747,724592.880655,69114.0513747,36.9128859696,36.9128859696,4.41993832224,-9.78421256621,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,G,DSS-14,70,X,cors_0226/sroc7_102/rsr/s39sroi2008102_0730nnnx14rd.2a2,RD,8427222034.3405,16,chord: ingress,27000.0,30010.0000001,242906.172496,69114.1317039,69114.1317039,242906.172496,242906.172496,36.9162289484,46.7611993041,46.7611993041,-9.78421256621,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,G,DSS-14,70,X,cors_0226/sroc7_102/rsr/s39sroi2008102_0730nnnx14rd.2a2,RD,8427222034.3405,16,chord: egress,30011.0000001,39600.9999375,69114.0513747,724592.880655,69114.0513747,724592.880655,69114.0513747,36.9128859696,36.9128859696,4.41993832224,-9.78421256621,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,G,DSS-25,34,X,cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx25rd.1a2,RD,8427222034.3405,16,chord: ingress,27000.0,30010.0000001,242906.152395,69114.1317322,69114.1317322,242906.152395,242906.152395,36.922518398,46.7826114656,46.7826114656,-9.78421297249,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,G,DSS-25,34,X,cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx25rd.1a2,RD,8427222034.3405,16,chord: egress,30011.0000001,39600.9999375,69114.0514157,724592.862147,69114.0514157,724592.862147,69114.0514157,36.9191709,36.9191709,4.39011090732,-9.78421297249,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,C,DSS-34,34,X,cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx34rd.1a2,RD,8427222034.3405,16,chord: ingress,27000.0,30010.0000001,242894.794428,69116.5462017,69116.5462017,242894.794428,69116.5462017,28.6625805819,28.6625805819,20.5876095715,-9.78446806078,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,C,DSS-34,34,X,cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx34rd.1a2,RD,8427222034.3405,16,chord: egress,30011.0000001,39600.9999375,69116.4737052,724576.566616,69116.4737052,724576.566616,724576.566616,28.6650630864,42.3387715825,42.3387715825,-9.78446806078,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,C,DSS-43,70,X,cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx43lw.1n2,LW,8427222034.3405,16,chord: ingress,27000.0,30010.0000001,242894.793798,69116.5462165,69116.5462165,242894.793798,69116.5462165,28.6594643044,28.6594643044,20.5849798824,-9.78446807579,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,C,DSS-43,70,X,cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx43lw.1n2,LW,8427222034.3405,16,chord: egress,30011.0000001,39600.9999375,69116.47372,724576.565911,69116.47372,724576.565911,724576.565911,28.6619466497,42.334825979,42.334825979,-9.78446807579,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,C,DSS-43,70,X,cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx43rv.1n2,RV,8427222034.3405,16,chord: ingress,27000.0,30010.0000001,242894.793798,69116.5462165,69116.5462165,242894.793798,69116.5462165,28.6594643044,28.6594643044,20.5849798824,-9.78446807579,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,C,DSS-43,70,X,cors_0227/sroc7_102/rsr/s39sroi2008102_0730nnnx43rv.1n2,RV,8427222034.3405,16,chord: egress,30011.0000001,39600.9999375,69116.47372,724576.565911,69116.47372,724576.565911,724576.565911,28.6619466497,42.334825979,42.334825979,-9.78446807579,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,G,DSS-25,34,Ka,s39-rev64-rsr-data/S39SROI2008102_0730NNNK25RD.1B1,RD,32023443730.493896,1,chord: ingress,27000.0,30010.0000001,242906.152395,69114.1317322,69114.1317322,242906.152395,242906.152395,36.922518398,46.7826114656,46.7826114656,-9.78421297249,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,G,DSS-25,34,Ka,s39-rev64-rsr-data/S39SROI2008102_0730NNNK25RD.1B1,RD,32023443730.493896,1,chord: egress,30011.0000001,39600.999,69114.0514157,724592.862147,69114.0514157,724592.862147,69114.0514157,36.9191709,36.9191709,4.39011090732,-9.78421297249,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 07:30:00,2008 APR 11 08:20:10,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,s39-rev64-rsr-data/S39SROI2008102_0730NNNK34RD.1B1,RD,32023443730.493896,1,chord: ingress,27000.0,30010.0000001,242894.794428,69116.5462017,69116.5462017,242894.794428,69116.5462017,28.6625805819,28.6625805819,20.5876095715,-9.78446806078,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_064RI_OCC002_PRIME,064,2008,102,2008 APR 11 08:20:11,2008 APR 11 11:00:01,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,s39-rev64-rsr-data/S39SROI2008102_0730NNNK34RD.1B1,RD,32023443730.493896,1,chord: egress,30011.0000001,39600.999,69116.4737052,724576.566616,69116.4737052,724576.566616,724576.566616,28.6650630864,42.3387715825,42.3387715825,-9.78446806078,N/A,N/A,N/A,N/A,'cpck06Jun2008.tpc'; '080605R_SCPSE_08078_08126.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
