80821.0          ,  -11323.49516642  ,  8427373723.397996
80823.0          ,  -11323.44516676  ,  8427373736.227753
80825.0          ,  -11323.41416676  ,  8427373749.054152
80827.0          ,  -11323.39016676  ,  8427373761.877192
80829.0          ,  -11323.39316676  ,  8427373774.696873
80831.0          ,  -11323.35916676  ,  8427373787.513194
80833.0          ,  -11323.29316676  ,  8427373800.326159
80835.0          ,  -11323.27616676  ,  8427373813.135762
80837.0          ,  -11323.23016676  ,  8427373825.942008
80839.0          ,  -11323.16616676  ,  8427373838.744895
80841.0          ,  -11323.09516676  ,  8427373851.544424
80843.0          ,  -11323.06616676  ,  8427373864.340591
80845.0          ,  -11323.02916676  ,  8427373877.133402
80847.0          ,  -11322.97816676  ,  8427373889.922853
80849.0          ,  -11322.90516676  ,  8427373902.708946
80851.0          ,  -11322.84116676  ,  8427373915.49168
80853.0          ,  -11322.76716676  ,  8427373928.271055
80855.0          ,  -11322.67816676  ,  8427373941.047072
80857.0          ,  -11322.61816676  ,  8427373953.81973
80859.0          ,  -11322.51316676  ,  8427373966.589029
80861.0          ,  -11322.4451671   ,  8427373979.35497
80863.0          ,  -11322.3861671   ,  8427373992.117553
80865.0          ,  -11322.2711671   ,  8427374004.876776
80867.0          ,  -11322.1761671   ,  8427374017.632641
80869.0          ,  -11322.0861671   ,  8427374030.385147
80871.0          ,  -11321.9581671   ,  8427374043.134295
80873.0          ,  -11321.8661671   ,  8427374055.880084
80875.0          ,  -11321.7541671   ,  8427374068.622515
80877.0          ,  -11321.6531671   ,  8427374081.361589
80879.0          ,  -11321.5181671   ,  8427374094.097303
80881.0          ,  -11321.41816744  ,  8427374106.82966
80883.0          ,  -11321.29916744  ,  8427374119.558659
80885.0          ,  -11321.17416744  ,  8427374132.284298
80887.0          ,  -11321.05716744  ,  8427374145.00658
80889.0          ,  -11320.89516744  ,  8427374157.725504
80891.0          ,  -11320.75116744  ,  8427374170.441071
80893.0          ,  -11320.63416744  ,  8427374183.153277
80895.0          ,  -11320.51916744  ,  8427374195.862126
80897.0          ,  -11320.35916778  ,  8427374208.56762
80899.0          ,  -11320.22916778  ,  8427374221.2697525
80901.0          ,  -11320.08316778  ,  8427374233.968529
80903.0          ,  -11319.94016778  ,  8427374246.663947
80905.0          ,  -11319.77716778  ,  8427374259.356009
80907.0          ,  -0.003           ,  8427374272.044712
80909.0          ,  -11319.45316812  ,  8427374284.730059
80911.0          ,  -11319.29616812  ,  8427374297.412046
80913.0          ,  -11319.10616811  ,  8427374310.090676
80915.0          ,  -11318.94516811  ,  8427374322.765949
80917.0          ,  -11318.76916811  ,  8427374335.437865
80919.0          ,  -11318.60316811  ,  8427374348.106424
80921.0          ,  -11318.40416845  ,  8427374360.771626
80923.0          ,  -11318.19416845  ,  8427374373.433472
80925.0          ,  -11318.01016845  ,  8427374386.091959
80927.0          ,  -11317.84616845  ,  8427374398.74709
80929.0          ,  -11317.63216845  ,  8427374411.398864
80931.0          ,  -11317.40516879  ,  8427374424.04728
80933.0          ,  -11317.22816879  ,  8427374436.692341
80935.0          ,  -11317.01616879  ,  8427374449.334044
80937.0          ,  -11316.80716879  ,  8427374461.972392
80939.0          ,  -11316.60316879  ,  8427374474.607382
80941.0          ,  -11316.38216913  ,  8427374487.239017
80943.0          ,  -11316.15116913  ,  8427374499.867294
80945.0          ,  -11315.93416913  ,  8427374512.492215
80947.0          ,  -11315.71616913  ,  8427374525.11378
80949.0          ,  -11315.48216947  ,  8427374537.731991
80951.0          ,  -11315.26016947  ,  8427374550.346844
80953.0          ,  -11315.01516947  ,  8427374562.958341
80955.0          ,  -11314.76416947  ,  8427374575.5664835
80957.0          ,  -11314.50116947  ,  8427374588.17127
80959.0          ,  -11314.24016981  ,  8427374600.7727 
80961.0          ,  -11313.98916981  ,  8427374613.370775
80963.0          ,  -11313.77616981  ,  8427374625.965495
80965.0          ,  -11313.49617015  ,  8427374638.556859
80967.0          ,  -11313.22317015  ,  8427374651.144868
80969.0          ,  -11313.00417015  ,  8427374663.729524
80971.0          ,  -11312.72817015  ,  8427374676.310822
80973.0          ,  -11312.44017048  ,  8427374688.888765
80975.0          ,  -11312.18417048  ,  8427374701.463353
80977.0          ,  -11311.89717048  ,  8427374714.03459
80979.0          ,  -11311.62717048  ,  8427374726.602469
80981.0          ,  -11311.34717082  ,  8427374739.166994
80983.0          ,  -11311.03817082  ,  8427374751.728165
80985.0          ,  -11310.73817082  ,  8427374764.285983
80987.0          ,  -11310.45417116  ,  8427374776.840445
80989.0          ,  -11310.17217116  ,  8427374789.391553
80991.0          ,  -11309.85017116  ,  8427374801.939307
80993.0          ,  -11309.57217116  ,  8427374814.483708
80995.0          ,  -11309.2511715   ,  8427374827.0247555
80997.0          ,  -11308.9591715   ,  8427374839.562449
80999.0          ,  -11308.6181715   ,  8427374852.096789
81001.0          ,  -11308.29317184  ,  8427374864.627776
81003.0          ,  -11307.98617184  ,  8427374877.15541
81005.0          ,  -11307.66217184  ,  8427374889.67969
81007.0          ,  -11307.34317218  ,  8427374902.200618
81009.0          ,  -11306.99317218  ,  8427374914.718193
81011.0          ,  -11306.67417218  ,  8427374927.232414
81013.0          ,  -11306.34217252  ,  8427374939.743284
81015.0          ,  -11306.00617252  ,  8427374952.250801
81017.0          ,  -11305.67617252  ,  8427374964.754965
81019.0          ,  -11305.30417285  ,  8427374977.255777
81021.0          ,  -11304.92417285  ,  8427374989.753238
81023.0          ,  -11304.60717285  ,  8427375002.247346
81025.0          ,  -11304.24117319  ,  8427375014.738103
