  27626.0000,  22943.1732,  22942.2743,  34474.9620,   33.1150,  227.3982,  -23.5723,   269486.5030,     11.1216,      8.4156,      4.0411,  27046.8119,  -270335.7525,   -25385.0397,   107766.9662,     -5.8712,    -13.8894,      1.9785
  27627.0000,  22944.1731,  22943.2742,  34486.0834,   33.1290,  227.4122,  -23.5723,   269491.4524,     11.1236,      8.4129,      4.0404,  27060.0243,  -270341.6235,   -25398.9206,   107768.9444,     -5.8708,    -13.8893,      1.9784
  27628.0000,  22945.1730,  22944.2741,  34497.2068,   33.1430,  227.4262,  -23.5723,   269496.4014,     11.1256,      8.4102,      4.0396,  27073.2375,  -270347.4941,   -25412.8014,   107770.9225,     -5.8704,    -13.8893,      1.9782
  27629.0000,  22946.1729,  22945.2739,  34508.3321,   33.1570,  227.4401,  -23.5723,   269501.3500,     11.1276,      8.4075,      4.0389,  27086.4512,  -270353.3643,   -25426.6822,   107772.9004,     -5.8700,    -13.8893,      1.9781
  27630.0000,  22947.1728,  22946.2738,  34519.4595,   33.1709,  227.4541,  -23.5723,   269506.2982,     11.1296,      8.4048,      4.0382,  27099.6656,  -270359.2341,   -25440.5630,   107774.8782,     -5.8696,    -13.8892,      1.9779
  27631.0000,  22948.1727,  22947.2737,  34530.5889,   33.1849,  227.4680,  -23.5723,   269511.2460,     11.1316,      8.4020,      4.0375,  27112.8807,  -270365.1035,   -25454.4437,   107776.8558,     -5.8692,    -13.8892,      1.9777
  27632.0000,  22949.1726,  22948.2736,  34541.7203,   33.1988,  227.4820,  -23.5723,   269516.1934,     11.1336,      8.3993,      4.0368,  27126.0963,  -270370.9725,   -25468.3244,   107778.8332,     -5.8688,    -13.8892,      1.9776
  27633.0000,  22950.1725,  22949.2735,  34552.8536,   33.2127,  227.4959,  -23.5723,   269521.1403,     11.1356,      8.3966,      4.0361,  27139.3126,  -270376.8410,   -25482.2050,   107780.8105,     -5.8684,    -13.8891,      1.9774
  27634.0000,  22951.1724,  22950.2734,  34563.9890,   33.2266,  227.5098,  -23.5723,   269526.0869,     11.1376,      8.3939,      4.0353,  27152.5296,  -270382.7092,   -25496.0856,   107782.7876,     -5.8679,    -13.8891,      1.9772
  27635.0000,  22952.1723,  22951.2733,  34575.1263,   33.2405,  227.5237,  -23.5723,   269531.0330,     11.1396,      8.3912,      4.0346,  27165.7471,  -270388.5769,   -25509.9662,   107784.7645,     -5.8675,    -13.8890,      1.9771
  27636.0000,  22953.1722,  22952.2732,  34586.2656,   33.2544,  227.5376,  -23.5723,   269535.9787,     11.1415,      8.3885,      4.0339,  27178.9653,  -270394.4443,   -25523.8467,   107786.7413,     -5.8671,    -13.8890,      1.9769
  27637.0000,  22954.1721,  22953.2731,  34597.4069,   33.2683,  227.5515,  -23.5723,   269540.9240,     11.1435,      8.3858,      4.0332,  27192.1841,  -270400.3112,   -25537.7272,   107788.7179,     -5.8667,    -13.8890,      1.9767
  27638.0000,  22955.1721,  22954.2729,  34608.5502,   33.2822,  227.5654,  -23.5723,   269545.8689,     11.1455,      8.3831,      4.0325,  27205.4036,  -270406.1777,   -25551.6077,   107790.6943,     -5.8663,    -13.8889,      1.9766
  27639.0000,  22956.1720,  22955.2728,  34619.6954,   33.2961,  227.5793,  -23.5723,   269550.8134,     11.1475,      8.3804,      4.0318,  27218.6237,  -270412.0438,   -25565.4881,   107792.6706,     -5.8659,    -13.8889,      1.9764
  27640.0000,  22957.1719,  22956.2727,  34630.8427,   33.3100,  227.5931,  -23.5723,   269555.7575,     11.1494,      8.3777,      4.0310,  27231.8444,  -270417.9095,   -25579.3685,   107794.6467,     -5.8655,    -13.8888,      1.9762
  27641.0000,  22958.1718,  22957.2726,  34641.9919,   33.3238,  227.6070,  -23.5723,   269560.7012,     11.1514,      8.3750,      4.0303,  27245.0657,  -270423.7748,   -25593.2488,   107796.6226,     -5.8651,    -13.8888,      1.9761
  27642.0000,  22959.1717,  22958.2725,  34653.1430,   33.3377,  227.6208,  -23.5723,   269565.6444,     11.1534,      8.3723,      4.0296,  27258.2877,  -270429.6397,   -25607.1291,   107798.5984,     -5.8647,    -13.8888,      1.9759
  27643.0000,  22960.1716,  22959.2724,  34664.2962,   33.3515,  227.6347,  -23.5723,   269570.5873,     11.1554,      8.3696,      4.0289,  27271.5102,  -270435.5041,   -25621.0093,   107800.5741,     -5.8642,    -13.8887,      1.9758
  27644.0000,  22961.1715,  22960.2723,  34675.4513,   33.3653,  227.6485,  -23.5723,   269575.5297,     11.1573,      8.3669,      4.0282,  27284.7334,  -270441.3682,   -25634.8895,   107802.5495,     -5.8638,    -13.8887,      1.9756
  27645.0000,  22962.1714,  22961.2722,  34686.6084,   33.3791,  227.6623,  -23.5723,   269580.4717,     11.1593,      8.3642,      4.0275,  27297.9573,  -270447.2318,   -25648.7697,   107804.5248,     -5.8634,    -13.8886,      1.9754
  27646.0000,  22963.1713,  22962.2721,  34697.7674,   33.3929,  227.6761,  -23.5723,   269585.4133,     11.1613,      8.3616,      4.0268,  27311.1817,  -270453.0951,   -25662.6499,   107806.4999,     -5.8630,    -13.8886,      1.9753
  27647.0000,  22964.1712,  22963.2720,  34708.9284,   33.4067,  227.6899,  -23.5723,   269590.3545,     11.1632,      8.3589,      4.0260,  27324.4068,  -270458.9579,   -25676.5300,   107808.4749,     -5.8626,    -13.8886,      1.9751
  27648.0000,  22965.1711,  22964.2718,  34720.0914,   33.4205,  227.7037,  -23.5723,   269595.2953,     11.1652,      8.3562,      4.0253,  27337.6324,  -270464.8203,   -25690.4100,   107810.4497,     -5.8622,    -13.8885,      1.9749
  27649.0000,  22966.1710,  22965.2717,  34731.2563,   33.4343,  227.7175,  -23.5723,   269600.2357,     11.1671,      8.3535,      4.0246,  27350.8587,  -270470.6823,   -25704.2900,   107812.4243,     -5.8618,    -13.8885,      1.9748
  27650.0000,  22967.1709,  22966.2716,  34742.4232,   33.4481,  227.7313,  -23.5723,   269605.1757,     11.1691,      8.3508,      4.0239,  27364.0856,  -270476.5439,   -25718.1700,   107814.3988,     -5.8614,    -13.8885,      1.9746
  27651.0000,  22968.1708,  22967.2715,  34753.5920,   33.4619,  227.7450,  -23.5723,   269610.1153,     11.1710,      8.3481,      4.0232,  27377.3132,  -270482.4051,   -25732.0499,   107816.3731,     -5.8610,    -13.8884,      1.9744
  27652.0000,  22969.1707,  22968.2714,  34764.7628,   33.4756,  227.7588,  -23.5723,   269615.0544,     11.1730,      8.3454,      4.0225,  27390.5413,  -270488.2658,   -25745.9298,   107818.3473,     -5.8606,    -13.8884,      1.9743
  27653.0000,  22970.1706,  22969.2713,  34775.9355,   33.4894,  227.7725,  -23.5723,   269619.9932,     11.1749,      8.3428,      4.0218,  27403.7701,  -270494.1262,   -25759.8097,   107820.3212,     -5.8601,    -13.8883,      1.9741
  27654.0000,  22971.1706,  22970.2712,  34787.1102,   33.5031,  227.7863,  -23.5723,   269624.9315,     11.1769,      8.3401,      4.0211,  27416.9994,  -270499.9862,   -25773.6895,   107822.2950,     -5.8597,    -13.8883,      1.9740
  27655.0000,  22972.1705,  22971.2711,  34798.2869,   33.5168,  227.8000,  -23.5723,   269629.8694,     11.1788,      8.3374,      4.0203,  27430.2294,  -270505.8457,   -25787.5693,   107824.2687,     -5.8593,    -13.8883,      1.9738
  27656.0000,  22973.1704,  22972.2710,  34809.4654,   33.5306,  227.8137,  -23.5723,   269634.8069,     11.1808,      8.3347,      4.0196,  27443.4600,  -270511.7048,   -25801.4491,   107826.2422,     -5.8589,    -13.8882,      1.9736
  27657.0000,  22974.1703,  22973.2708,  34820.6460,   33.5443,  227.8274,  -23.5723,   269639.7440,     11.1827,      8.3320,      4.0189,  27456.6912,  -270517.5636,   -25815.3288,   107828.2155,     -5.8585,    -13.8882,      1.9735
  27658.0000,  22975.1702,  22974.2707,  34831.8284,   33.5580,  227.8411,  -23.5723,   269644.6807,     11.1847,      8.3294,      4.0182,  27469.9230,  -270523.4219,   -25829.2084,   107830.1887,     -5.8581,    -13.8881,      1.9733
  27659.0000,  22976.1701,  22975.2706,  34843.0128,   33.5717,  227.8548,  -23.5723,   269649.6170,     11.1866,      8.3267,      4.0175,  27483.1554,  -270529.2798,   -25843.0880,   107832.1617,     -5.8577,    -13.8881,      1.9731
  27660.0000,  22977.1700,  22976.2705,  34854.1992,   33.5854,  227.8685,  -23.5723,   269654.5529,     11.1885,      8.3240,      4.0168,  27496.3884,  -270535.1373,   -25856.9676,   107834.1345,     -5.8573,    -13.8881,      1.9730
  27661.0000,  22978.1699,  22977.2704,  34865.3874,   33.5990,  227.8822,  -23.5723,   269659.4883,     11.1905,      8.3213,      4.0161,  27509.6221,  -270540.9943,   -25870.8472,   107836.1072,     -5.8569,    -13.8880,      1.9728
  27662.0000,  22979.1698,  22978.2703,  34876.5776,   33.6127,  227.8958,  -23.5723,   269664.4234,     11.1924,      8.3187,      4.0154,  27522.8563,  -270546.8510,   -25884.7267,   107838.0797,     -5.8564,    -13.8880,      1.9726
  27663.0000,  22980.1697,  22979.2702,  34887.7698,   33.6264,  227.9095,  -23.5723,   269669.3580,     11.1943,      8.3160,      4.0147,  27536.0911,  -270552.7073,   -25898.6061,   107840.0520,     -5.8560,    -13.8879,      1.9725
  27664.0000,  22981.1696,  22980.2701,  34898.9638,   33.6400,  227.9232,  -23.5723,   269674.2923,     11.1963,      8.3133,      4.0140,  27549.3266,  -270558.5631,   -25912.4856,   107842.0242,     -5.8556,    -13.8879,      1.9723
  27665.0000,  22982.1695,  22981.2700,  34910.1598,   33.6537,  227.9368,  -23.5723,   269679.2261,     11.1982,      8.3107,      4.0133,  27562.5626,  -270564.4186,   -25926.3650,   107843.9962,     -5.8552,    -13.8879,      1.9721
  27666.0000,  22983.1694,  22982.2699,  34921.3577,   33.6673,  227.9504,  -23.5723,   269684.1595,     11.2001,      8.3080,      4.0126,  27575.7993,  -270570.2736,   -25940.2443,   107845.9680,     -5.8548,    -13.8878,      1.9720
  27667.0000,  22984.1693,  22983.2697,  34932.5576,   33.6809,  227.9641,  -23.5723,   269689.0925,     11.2020,      8.3053,      4.0119,  27589.0365,  -270576.1282,   -25954.1236,   107847.9397,     -5.8544,    -13.8878,      1.9718
  27668.0000,  22985.1692,  22984.2696,  34943.7593,   33.6945,  227.9777,  -23.5723,   269694.0251,     11.2040,      8.3027,      4.0111,  27602.2743,  -270581.9824,   -25968.0029,   107849.9112,     -5.8540,    -13.8877,      1.9717
  27669.0000,  22986.1691,  22985.2695,  34954.9630,   33.7081,  227.9913,  -23.5723,   269698.9573,     11.2059,      8.3000,      4.0104,  27615.5128,  -270587.8362,   -25981.8821,   107851.8826,     -5.8536,    -13.8877,      1.9715
  27670.0000,  22987.1690,  22986.2694,  34966.1686,   33.7217,  228.0049,  -23.5723,   269703.8891,     11.2078,      8.2974,      4.0097,  27628.7518,  -270593.6896,   -25995.7613,   107853.8538,     -5.8532,    -13.8877,      1.9713
  27671.0000,  22988.1690,  22987.2693,  34977.3761,   33.7353,  228.0185,  -23.5723,   269708.8204,     11.2097,      8.2947,      4.0090,  27641.9915,  -270599.5426,   -26009.6404,   107855.8248,     -5.8528,    -13.8876,      1.9712
  27672.0000,  22989.1689,  22988.2692,  34988.5856,   33.7489,  228.0320,  -23.5723,   269713.7514,     11.2116,      8.2920,      4.0083,  27655.2317,  -270605.3952,   -26023.5195,   107857.7957,     -5.8523,    -13.8876,      1.9710
  27673.0000,  22990.1688,  22989.2691,  34999.7969,   33.7625,  228.0456,  -23.5723,   269718.6819,     11.2135,      8.2894,      4.0076,  27668.4725,  -270611.2474,   -26037.3986,   107859.7664,     -5.8519,    -13.8875,      1.9708
  27674.0000,  22991.1687,  22990.2690,  35011.0101,   33.7760,  228.0592,  -23.5723,   269723.6121,     11.2154,      8.2867,      4.0069,  27681.7139,  -270617.0991,   -26051.2776,   107861.7369,     -5.8515,    -13.8875,      1.9707
  27675.0000,  22992.1686,  22991.2689,  35022.2253,   33.7896,  228.0727,  -23.5723,   269728.5418,     11.2174,      8.2841,      4.0062,  27694.9559,  -270622.9505,   -26065.1566,   107863.7073,     -5.8511,    -13.8875,      1.9705
  27676.0000,  22993.1685,  22992.2687,  35033.4424,   33.8032,  228.0863,  -23.5723,   269733.4711,     11.2193,      8.2814,      4.0055,  27708.1985,  -270628.8014,   -26079.0356,   107865.6775,     -5.8507,    -13.8874,      1.9703
  27677.0000,  22994.1684,  22993.2686,  35044.6613,   33.8167,  228.0998,  -23.5723,   269738.4000,     11.2212,      8.2788,      4.0048,  27721.4417,  -270634.6519,   -26092.9145,   107867.6475,     -5.8503,    -13.8874,      1.9702
  27678.0000,  22995.1683,  22994.2685,  35055.8822,   33.8302,  228.1133,  -23.5723,   269743.3285,     11.2231,      8.2761,      4.0041,  27734.6855,  -270640.5020,   -26106.7934,   107869.6174,     -5.8499,    -13.8873,      1.9700
  27679.0000,  22996.1682,  22995.2684,  35067.1050,   33.8437,  228.1269,  -23.5723,   269748.2566,     11.2250,      8.2735,      4.0034,  27747.9299,  -270646.3517,   -26120.6722,   107871.5871,     -5.8495,    -13.8873,      1.9699
  27680.0000,  22997.1681,  22996.2683,  35078.3297,   33.8573,  228.1404,  -23.5723,   269753.1843,     11.2269,      8.2708,      4.0027,  27761.1748,  -270652.2010,   -26134.5510,   107873.5567,     -5.8491,    -13.8873,      1.9697
  27681.0000,  22998.1680,  22997.2682,  35089.5562,   33.8708,  228.1539,  -23.5723,   269758.1115,     11.2288,      8.2682,      4.0020,  27774.4204,  -270658.0499,   -26148.4297,   107875.5261,     -5.8487,    -13.8872,      1.9695
  27682.0000,  22999.1679,  22998.2681,  35100.7847,   33.8843,  228.1674,  -23.5723,   269763.0384,     11.2307,      8.2655,      4.0013,  27787.6665,  -270663.8984,   -26162.3084,   107877.4953,     -5.8482,    -13.8872,      1.9694
  27683.0000,  23000.1678,  22999.2680,  35112.0150,   33.8977,  228.1808,  -23.5723,   269767.9648,     11.2325,      8.2629,      4.0006,  27800.9132,  -270669.7465,   -26176.1871,   107879.4644,     -5.8478,    -13.8871,      1.9692
  27684.0000,  23001.1677,  23000.2679,  35123.2473,   33.9112,  228.1943,  -23.5723,   269772.8909,     11.2344,      8.2602,      3.9999,  27814.1605,  -270675.5941,   -26190.0657,   107881.4333,     -5.8474,    -13.8871,      1.9690
  27685.0000,  23002.1676,  23001.2678,  35134.4814,   33.9247,  228.2078,  -23.5723,   269777.8165,     11.2363,      8.2576,      3.9992,  27827.4084,  -270681.4414,   -26203.9443,   107883.4020,     -5.8470,    -13.8871,      1.9689
  27686.0000,  23003.1675,  23002.2676,  35145.7174,   33.9381,  228.2213,  -23.5723,   269782.7417,     11.2382,      8.2550,      3.9985,  27840.6569,  -270687.2882,   -26217.8229,   107885.3706,     -5.8466,    -13.8870,      1.9687
  27687.0000,  23004.1674,  23003.2675,  35156.9554,   33.9516,  228.2347,  -23.5723,   269787.6665,     11.2401,      8.2523,      3.9978,  27853.9059,  -270693.1347,   -26231.7014,   107887.3390,     -5.8462,    -13.8870,      1.9685
  27688.0000,  23005.1674,  23004.2674,  35168.1951,   33.9650,  228.2481,  -23.5723,   269792.5909,     11.2420,      8.2497,      3.9971,  27867.1556,  -270698.9807,   -26245.5799,   107889.3072,     -5.8458,    -13.8869,      1.9684
  27689.0000,  23006.1673,  23005.2673,  35179.4368,   33.9785,  228.2616,  -23.5723,   269797.5149,     11.2439,      8.2470,      3.9964,  27880.4058,  -270704.8263,   -26259.4583,   107891.2753,     -5.8454,    -13.8869,      1.9682
  27690.0000,  23007.1672,  23006.2672,  35190.6804,   33.9919,  228.2750,  -23.5723,   269802.4385,     11.2457,      8.2444,      3.9957,  27893.6565,  -270710.6715,   -26273.3367,   107893.2432,     -5.8450,    -13.8869,      1.9681
  27691.0000,  23008.1671,  23007.2671,  35201.9258,   34.0053,  228.2884,  -23.5723,   269807.3617,     11.2476,      8.2418,      3.9950,  27906.9079,  -270716.5163,   -26287.2150,   107895.2109,     -5.8446,    -13.8868,      1.9679
  27692.0000,  23009.1670,  23008.2670,  35213.1731,   34.0187,  228.3018,  -23.5723,   269812.2844,     11.2495,      8.2391,      3.9943,  27920.1599,  -270722.3607,   -26301.0933,   107897.1785,     -5.8442,    -13.8868,      1.9677
  27693.0000,  23010.1669,  23009.2669,  35224.4223,   34.0321,  228.3152,  -23.5723,   269817.2068,     11.2514,      8.2365,      3.9936,  27933.4124,  -270728.2047,   -26314.9716,   107899.1460,     -5.8437,    -13.8867,      1.9676
  27694.0000,  23011.1668,  23010.2668,  35235.6734,   34.0455,  228.3286,  -23.5723,   269822.1287,     11.2532,      8.2339,      3.9929,  27946.6655,  -270734.0482,   -26328.8499,   107901.1132,     -5.8433,    -13.8867,      1.9674
  27695.0000,  23012.1667,  23011.2666,  35246.9263,   34.0589,  228.3420,  -23.5723,   269827.0503,     11.2551,      8.2312,      3.9922,  27959.9191,  -270739.8914,   -26342.7280,   107903.0803,     -5.8429,    -13.8867,      1.9672
  27696.0000,  23013.1666,  23012.2665,  35258.1811,   34.0723,  228.3554,  -23.5723,   269831.9714,     11.2570,      8.2286,      3.9915,  27973.1734,  -270745.7341,   -26356.6062,   107905.0472,     -5.8425,    -13.8866,      1.9671
  27697.0000,  23014.1665,  23013.2664,  35269.4377,   34.0856,  228.3687,  -23.5723,   269836.8921,     11.2588,      8.2260,      3.9908,  27986.4282,  -270751.5765,   -26370.4843,   107907.0140,     -5.8421,    -13.8866,      1.9669
  27698.0000,  23015.1664,  23014.2663,  35280.6963,   34.0990,  228.3821,  -23.5723,   269841.8124,     11.2607,      8.2234,      3.9901,  27999.6836,  -270757.4184,   -26384.3624,   107908.9806,     -5.8417,    -13.8865,      1.9667
  27699.0000,  23016.1663,  23015.2662,  35291.9567,   34.1123,  228.3954,  -23.5723,   269846.7323,     11.2626,      8.2207,      3.9894,  28012.9395,  -270763.2599,   -26398.2404,   107910.9471,     -5.8413,    -13.8865,      1.9666
  27700.0000,  23017.1662,  23016.2661,  35303.2189,   34.1257,  228.4088,  -23.5723,   269851.6518,     11.2644,      8.2181,      3.9888,  28026.1961,  -270769.1011,   -26412.1184,   107912.9133,     -5.8409,    -13.8865,      1.9664
  27701.0000,  23018.1661,  23017.2660,  35314.4830,   34.1390,  228.4221,  -23.5723,   269856.5709,     11.2663,      8.2155,      3.9881,  28039.4532,  -270774.9418,   -26425.9963,   107914.8795,     -5.8405,    -13.8864,      1.9662
  27702.0000,  23019.1660,  23018.2659,  35325.7490,   34.1523,  228.4354,  -23.5723,   269861.4896,     11.2681,      8.2129,      3.9874,  28052.7108,  -270780.7821,   -26439.8742,   107916.8454,     -5.8401,    -13.8864,      1.9661
  27703.0000,  23020.1659,  23019.2658,  35337.0168,   34.1657,  228.4487,  -23.5723,   269866.4078,     11.2700,      8.2103,      3.9867,  28065.9691,  -270786.6219,   -26453.7521,   107918.8112,     -5.8396,    -13.8863,      1.9659
  27704.0000,  23021.1658,  23020.2657,  35348.2865,   34.1790,  228.4620,  -23.5723,   269871.3257,     11.2719,      8.2076,      3.9860,  28079.2279,  -270792.4614,   -26467.6299,   107920.7768,     -5.8392,    -13.8863,      1.9658
  27705.0000,  23022.1658,  23021.2655,  35359.5580,   34.1923,  228.4753,  -23.5723,   269876.2431,     11.2737,      8.2050,      3.9853,  28092.4872,  -270798.3005,   -26481.5077,   107922.7423,     -5.8388,    -13.8863,      1.9656
  27706.0000,  23023.1657,  23022.2654,  35370.8314,   34.2056,  228.4886,  -23.5723,   269881.1602,     11.2756,      8.2024,      3.9846,  28105.7471,  -270804.1391,   -26495.3855,   107924.7076,     -5.8384,    -13.8862,      1.9654
  27707.0000,  23024.1656,  23023.2653,  35382.1066,   34.2188,  228.5019,  -23.5723,   269886.0768,     11.2774,      8.1998,      3.9839,  28119.0076,  -270809.9774,   -26509.2632,   107926.6727,     -5.8380,    -13.8862,      1.9653
  27708.0000,  23025.1655,  23024.2652,  35393.3837,   34.2321,  228.5152,  -23.5723,   269890.9930,     11.2792,      8.1972,      3.9832,  28132.2687,  -270815.8152,   -26523.1409,   107928.6377,     -5.8376,    -13.8861,      1.9651
  27709.0000,  23026.1654,  23025.2651,  35404.6626,   34.2454,  228.5284,  -23.5723,   269895.9088,     11.2811,      8.1946,      3.9825,  28145.5303,  -270821.6527,   -26537.0185,   107930.6025,     -5.8372,    -13.8861,      1.9649
  27710.0000,  23027.1653,  23026.2650,  35415.9434,   34.2586,  228.5417,  -23.5723,   269900.8242,     11.2829,      8.1920,      3.9818,  28158.7925,  -270827.4897,   -26550.8961,   107932.5671,     -5.8368,    -13.8861,      1.9648
  27711.0000,  23028.1652,  23027.2649,  35427.2260,   34.2719,  228.5549,  -23.5723,   269905.7392,     11.2848,      8.1893,      3.9811,  28172.0552,  -270833.3263,   -26564.7736,   107934.5316,     -5.8364,    -13.8860,      1.9646
  27712.0000,  23029.1651,  23028.2648,  35438.5104,   34.2851,  228.5682,  -23.5723,   269910.6538,     11.2866,      8.1867,      3.9805,  28185.3185,  -270839.1625,   -26578.6511,   107936.4959,     -5.8360,    -13.8860,      1.9645
  27713.0000,  23030.1650,  23029.2647,  35449.7967,   34.2983,  228.5814,  -23.5723,   269915.5680,     11.2884,      8.1841,      3.9798,  28198.5824,  -270844.9983,   -26592.5286,   107938.4601,     -5.8356,    -13.8859,      1.9643
